Fiyat,Marka,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor_Hacmi,Motor_Gucu,Çekiş,Ort_Yakit_Tuketimi,Yakit_Deposu,Agirlik,Silindir_Sayisi,Maksimum Hız
378000.0,Peugeot,2002,131000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil,1587,110,Önden Çekiş,6.4,50,1680,3.0,187
495000.0,Volkswagen,2008,125000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Füme,1595,102,Önden Çekiş,8.6,55,1650,4.0,172
350000.0,Renault,2001,235000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598,107,Önden Çekiş,7.0,60,1820,4.0,190
729900.0,Renault,2016,122000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,4.4,60,1975,4.0,193
540000.0,Hyundai,2010,148000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1399,97,Önden Çekiş,6.5,45,1895,4.0,200
725000.0,Hyundai,2018,101000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1582,136,Önden Çekiş,4.6,43,1735,4.0,180
865000.0,Volkswagen,2016,134000.0,Yarı Otomatik,Benzin,Sedan,Gri (Gümüş),1395,125,Önden Çekiş,5.0,55,1870,4.0,182
599000.0,Opel,2012,89000.0,Düz,Benzin,Hatchback/5,Beyaz,1598,115,Önden Çekiş,6.6,56,2030,4.0,190
670000.0,Renault,2016,58218.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.7,45,1579,4.0,162
272500.0,Hyundai,2001,310000.0,Düz,LPG & Benzin,Sedan,Beyaz,1341,86,Önden Çekiş,6.7,45,1526,4.0,177
860000.0,Volkswagen,2011,168000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1390,122,Önden Çekiş,6.0,70,1450,4.0,170
265000.0,Fiat,2000,252599.0,Düz,LPG & Benzin,Hatchback/5,Gri,1368,77,Önden Çekiş,6.1,51,1912,4.0,200
210000.0,Hyundai,1998,312000.0,Düz,LPG & Benzin,Sedan,Gri,1341,75,Önden Çekiş,7.4,45,1550,4.0,177
300000.0,Fiat,2005,225000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248,70,Önden Çekiş,4.6,51,1985,4.0,225
1020000.0,Skoda,2015,190000.0,Yarı Otomatik,Dizel,Sedan,Füme,1598,105,Önden Çekiş,4.6,60,1580,4.0,177
685900.0,Renault,2012,194000.0,Yarı Otomatik,Dizel,Bilinmiyor,Beyaz,1461,110,Önden Çekiş,4.2,60,1642,4.0,195
610000.0,Skoda,2011,330000.0,Düz,Dizel,Bilinmiyor,Diğer,1598,105,Önden Çekiş,5.0,60,1550,4.0,192
465500.0,Dacia,2012,275000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1461,90,Önden Çekiş,4.0,50,1749,4.0,175
865900.0,Toyota,2020,94000.0,Otomatik,Hibrit,Sedan,Beyaz,1798,98,Önden Çekiş,3.5,43,1748,4.0,195
1430000.0,BMW,2013,129400.0,Otomatik,Benzin,Sedan,Beyaz,1592,170,Arkadan İtiş,6.7,70,1780,4.0,190
350000.0,Renault,2012,346000.0,Düz,Dizel,Sedan,Siyah,1461,65,Önden Çekiş,4.5,50,1330,4.0,164
440000.0,Hyundai,2005,155000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi,1341,82,Önden Çekiş,7.6,45,1750,4.0,193
440000.0,Fiat,2012,190000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1750,4.0,193
945000.0,BMW,2013,153000.0,Otomatik,Benzin,Sedan,Beyaz,1592,170,Arkadan İtiş,6.7,70,1680,3.0,187
836000.0,Toyota,2020,89000.0,Otomatik,Hibrit,Sedan,Gri,1798,98,Önden Çekiş,3.5,43,1890,4.0,203
430000.0,Citroen,2007,247000.0,Yarı Otomatik,Dizel,Hatchback/5,Füme,1560,111,Önden Çekiş,4.5,60,1890,4.0,203
750000.0,Audi,2006,137500.0,Otomatik,LPG & Benzin,Hatchback/3,Gri (metalik),1595,102,Önden Çekiş,7.6,55,1550,4.0,192
1055000.0,Honda,2019,28000.0,Yarı Otomatik,LPG & Benzin,Sedan,Füme,1597,125,Önden Çekiş,6.3,46,1660,4.0,170
519750.0,Opel,2011,141000.0,Düz,LPG & Benzin,MPV,Beyaz,1364,140,Önden Çekiş,6.7,54,1755,4.0,172
875000.0,Volkswagen,2014,134000.0,Düz,Benzin,Hatchback/5,Gri,1395,122,Önden Çekiş,5.2,50,2385,4.0,245
775000.0,Renault,2017,96000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.7,45,1840,4.0,180
2495000.0,Mercedes - Benz,2021,34247.0,Otomatik,Hibrit,Sedan,Gri (metalik),1496,204,4WD (Sürekli),6.6,50,1800,4.0,219
947900.0,Citroen,2016,140000.0,Otomatik,Dizel,MPV,Gri,1560,122,Önden Çekiş,3.9,55,1945,4.0,176
910000.0,Volkswagen,2013,220000.0,Yarı Otomatik,LPG & Benzin,Bilinmiyor,Diğer,1390,160,Önden Çekiş,6.1,70,1750,4.0,182
875000.0,Opel,2016,158000.0,Otomatik,Dizel,Sedan,Beyaz,1598,136,Önden Çekiş,5.1,56,1665,4.0,187
965000.0,Renault,2018,118000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,3.8,49,1645,4.0,184
405000.0,Renault,2008,271000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461,85,Önden Çekiş,4.6,60,1520,4.0,160
328000.0,Fiat,2004,229000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596,103,Önden Çekiş,8.1,63,1440,4.0,176
470000.0,Volkswagen,2011,155000.0,Düz,Benzin,Hatchback/3,Siyah,1198,60,Önden Çekiş,5.5,45,1830,4.0,196
750000.0,Volvo,2012,156500.0,Düz,Dizel,Sedan,Siyah,1560,115,Önden Çekiş,4.3,55,2310,4.0,185
345000.0,Ford,2003,289000.0,Düz,Dizel,Hatchback/5,Bordo,1399,68,Önden Çekiş,4.3,45,1879,4.0,200
725000.0,Ford,2013,77000.0,Yarı Otomatik,Benzin,MPV,Beyaz,1596,105,Önden Çekiş,6.2,48,1906,4.0,150
345000.0,Renault,2007,217000.0,Düz,Dizel,Sedan,Füme,1461,65,Önden Çekiş,4.5,50,1395,4.0,180
1125000.0,Hyundai,2021,38000.0,Otomatik,Benzin,Sedan,Füme,1598,123,Önden Çekiş,6.2,47,1395,4.0,180
390000.0,Ford,1999,217000.0,Düz,LPG & Benzin,Sedan,Yeşil,1596,100,Önden Çekiş,6.9,55,1555,4.0,169
300000.0,Volkswagen,1997,288000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1598,75,Önden Çekiş,6.9,45,1670,4.0,190
636000.0,Nissan,2017,115000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1198,80,Önden Çekiş,5.4,41,1670,4.0,190
370000.0,Peugeot,2005,306000.0,Düz,Dizel,Hatchback/5,Kırmızı,1398,71,Önden Çekiş,4.3,50,1540,4.0,175
600000.0,Renault,2016,173000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.7,45,1241,4.0,200
507500.0,Ford,2004,145500.0,Düz,LPG & Benzin,Sedan,Gri (metalik),1596,100,Önden Çekiş,6.8,55,2000,4.0,203
500000.0,Kia,2010,226000.0,Düz,Dizel,Hatchback/5,Bordo,1582,90,Önden Çekiş,4.5,53,1767,3.0,198
595000.0,Fiat,2018,60000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,1767,3.0,198
650000.0,Opel,2016,103000.0,Düz,Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.5,56,2060,4.0,223
682000.0,Toyota,2013,163000.0,Yarı Otomatik,Dizel,Hatchback/5,Füme,1364,90,Önden Çekiş,4.2,50,1850,4.0,194
840000.0,Toyota,2018,42000.0,Düz,Benzin,Sedan,Beyaz,1598,132,Önden Çekiş,6.3,55,1660,4.0,170
685000.0,Hyundai,2018,182000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1582,136,Önden Çekiş,4.6,43,1650,4.0,190
800000.0,Volkswagen,2012,175000.0,Düz,Dizel,Hatchback/5,Beyaz,1598,105,Önden Çekiş,3.8,55,1650,4.0,190
645000.0,Fiat,2019,75000.0,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,1450,4.0,180
335000.0,Fiat,2007,346000.0,Düz,Dizel,Sedan,Bordo,1248,70,Önden Çekiş,4.7,48,1655,4.0,190
950000.0,Toyota,2017,79000.0,Düz,Dizel,Sedan,Füme,1364,90,Önden Çekiş,4.1,55,1655,4.0,190
258000.0,Opel,1997,318000.0,Düz,LPG & Benzin,Sedan,Bej,1598,100,Önden Çekiş,7.4,61,1629,4.0,171
750000.0,Hyundai,2016,75000.0,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1368,100,Önden Çekiş,6.4,50,2300,4.0,226
653000.0,Fiat,2018,160000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,1970,4.0,230
645000.0,Fiat,2015,115000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,2073,4.0,206
490000.0,Fiat,2017,221000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,1805,4.0,172
789000.0,Volkswagen,2016,86000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197,90,Önden Çekiş,4.7,45,1600,4.0,165
860000.0,Fiat,2022,42000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,1600,4.0,165
790000.0,Seat,2016,110000.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1197,110,Önden Çekiş,4.9,50,1940,4.0,230
615000.0,Opel,2013,169500.0,Düz,LPG & Benzin,Hatchback/5,Gri,1598,115,Önden Çekiş,6.5,52,2155,4.0,200
355550.0,Renault,2004,290000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1390,75,Önden Çekiş,7.1,50,2082,4.0,193
530000.0,Ford,2010,206000.0,Düz,Dizel,Hatchback/5,Gri,1560,110,Önden Çekiş,4.5,55,1500,4.0,186
820000.0,Kia,2020,30000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1368,100,Önden Çekiş,6.2,45,1395,4.0,180
680000.0,Volkswagen,2012,128000.0,Düz,Benzin,Sedan,Beyaz,1197,105,Önden Çekiş,5.7,55,1535,4.0,164
440000.0,Hyundai,2005,200000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1341,82,Önden Çekiş,7.6,45,1588,4.0,198
465000.0,Opel,2006,252000.0,Düz,LPG & Benzin,Sedan,Diğer,1598,105,Önden Çekiş,6.9,61,1950,4.0,177
633000.0,Opel,2015,143000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1398,90,Önden Çekiş,6.0,45,1950,4.0,177
850000.0,Ford,2016,92000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596,125,Önden Çekiş,5.9,55,1630,4.0,195
455000.0,Toyota,2011,252000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1364,90,Önden Çekiş,4.7,55,1580,4.0,177
330000.0,Citroen,2006,263000.0,Düz,Dizel,Hatchback/5,Füme,1560,111,Önden Çekiş,4.8,60,1695,4.0,190
265000.0,Opel,1998,344000.0,Düz,LPG & Benzin,Hatchback/5,Lacivert,1598,100,Önden Çekiş,7.4,52,1695,4.0,190
295000.0,Volkswagen,2000,234000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1390,100,Önden Çekiş,6.7,45,1870,4.0,206
310000.0,Fiat,2004,255000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596,103,Önden Çekiş,8.1,63,1450,4.0,170
710000.0,Opel,2016,48000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1398,90,Önden Çekiş,6.0,45,1708,4.0,176
345000.0,Ford,2008,340000.0,Düz,Dizel,Hatchback/3,Beyaz,1560,110,Önden Çekiş,4.8,55,1555,4.0,169
815000.0,Renault,2020,37900.0,Yarı Otomatik,Benzin,Hatchback/5,Mavi (metalik),1332,130,Önden Çekiş,5.2,42,1985,6.0,226
465000.0,Citroen,2016,183000.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.3,48,1255,4.0,169
345000.0,Renault,2005,220000.0,Düz,LPG & Benzin,Sedan,Gri,1390,75,Önden Çekiş,7.1,50,1870,4.0,203
315000.0,Ford,2004,336000.0,Düz,Dizel,MPV,Mavi,1560,110,Önden Çekiş,4.9,55,2080,4.0,189
440000.0,Hyundai,2004,230000.0,Düz,LPG & Benzin,Sedan,Yeşil (metalik),1599,105,Önden Çekiş,7.0,55,1600,4.0,167
315000.0,Fiat,2003,204000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1242,74,Önden Çekiş,7.2,51,1535,4.0,160
879900.0,Opel,2018,95000.0,Otomatik,Benzin,Hatchback/5,Bordo,1399,150,Önden Çekiş,5.5,52,1660,4.0,170
450000.0,Volkswagen,2002,243500.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1595,102,Önden Çekiş,8.1,55,2300,4.0,226
670000.0,Ford,2012,181000.0,Düz,Dizel,Hatchback/3,Gri (Gümüş),1560,110,Önden Çekiş,4.8,55,1800,4.0,192
790000.0,Opel,2014,81000.0,Otomatik,Benzin,Hatchback/5,Mavi,1364,140,Önden Çekiş,6.8,56,1820,4.0,183
359900.0,Ford,2007,215000.0,Düz,Dizel,Hatchback/5,Kırmızı,1399,68,Önden Çekiş,4.3,45,1810,4.0,188
740000.0,Fiat,2022,18000.0,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,6.4,45,2075,4.0,237
285000.0,Opel,1994,230000.0,Düz,LPG & Benzin,Hatchback/3,Beyaz,1388,60,Önden Çekiş,7.7,52,1940,4.0,196
460000.0,Hyundai,2006,142000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1399,97,Önden Çekiş,7.6,45,2325,4.0,246
460000.0,Opel,2008,211000.0,Düz,Dizel,Hatchback/5,Siyah,1248,90,Önden Çekiş,4.8,52,1703,4.0,203
455000.0,Renault,2011,214000.0,Düz,Dizel,Bilinmiyor,Diğer,1461,65,Önden Çekiş,4.5,50,1708,4.0,176
1000000.0,Volkswagen,2013,193000.0,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598,105,Önden Çekiş,4.7,70,1708,4.0,176
610000.0,Ford,2012,147000.0,Düz,Dizel,Hatchback/5,Beyaz,1398,70,Önden Çekiş,4.2,45,2320,4.0,241
635000.0,Fiat,2017,249500.0,Düz,Dizel,Station wagon,Beyaz,1598,120,Önden Çekiş,3.7,50,2205,4.0,188
378000.0,Renault,2012,300000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461,85,Önden Çekiş,4.5,60,2065,4.0,222
355000.0,Volkswagen,1999,367000.0,Düz,LPG & Benzin,Sedan,Mavi,1781,150,Önden Çekiş,7.9,62,2072,4.0,200
510000.0,Opel,2010,147700.0,Yarı Otomatik,Benzin,Hatchback/5,Mavi (metalik),1229,80,Önden Çekiş,5.7,45,1945,4.0,190
1094000.0,Peugeot,2021,42634.0,Otomatik,Benzin,Hatchback/5,Sarı,1199,132,Önden Çekiş,4.5,44,1725,4.0,171
425000.0,Renault,2005,198000.0,Düz,LPG & Benzin,Sedan,Gri (metalik),1390,75,Önden Çekiş,7.1,50,1730,4.0,187
650000.0,Opel,2014,205000.0,Düz,Dizel,Sedan,Beyaz,1598,110,Önden Çekiş,4.0,56,1550,3.0,157
555000.0,Renault,2010,171000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1598,105,Önden Çekiş,7.7,60,1595,4.0,195
500000.0,Toyota,2007,164000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1598,124,Önden Çekiş,7.1,55,1475,4.0,145
650000.0,Nissan,2013,70300.0,Otomatik,Benzin,Hatchback/5,Mavi,1198,80,Önden Çekiş,5.4,41,1450,4.0,170
765000.0,Honda,2012,221000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1595,125,Önden Çekiş,6.7,50,1880,4.0,195
945000.0,Opel,2016,103000.0,Otomatik,Dizel,Sedan,Beyaz,1598,136,Önden Çekiş,5.0,70,1535,4.0,164
650000.0,Citroen,2014,96000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1199,83,Önden Çekiş,4.3,50,1780,4.0,180
799500.0,Toyota,2016,38000.0,Otomatik,Benzin,Hatchback/5,Füme,1329,98,Önden Çekiş,5.1,42,1535,4.0,160
995000.0,Honda,2017,100000.0,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1597,125,Önden Çekiş,6.7,47,1480,4.0,180
495000.0,Fiat,2015,180500.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1325,4.0,172
845000.0,Opel,2017,33000.0,Düz,Benzin,Hatchback/5,Siyah,1399,100,Önden Çekiş,5.5,48,1425,3.0,161
280000.0,Hyundai,2004,271000.0,Düz,Dizel,Sedan,Füme,1493,82,Önden Çekiş,5.5,45,1565,4.0,168
538500.0,BMW,2011,210000.0,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1598,136,Arkadan İtiş,5.6,52,1720,4.0,215
800000.0,Hyundai,2017,55000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1368,100,Önden Çekiş,6.7,50,1708,4.0,176
675000.0,Volkswagen,2013,202000.0,Düz,Dizel,Hatchback/5,Beyaz,1598,90,Önden Çekiş,3.8,50,1590,4.0,185
335500.0,Opel,2001,298300.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1388,90,Önden Çekiş,8.1,52,1860,4.0,172
450000.0,Renault,2010,262000.0,Düz,Dizel,Sedan,Beyaz,1461,85,Önden Çekiş,4.3,50,1730,4.0,180
952000.0,Honda,2017,34000.0,Düz,LPG & Benzin,Sedan,Beyaz,1597,125,Önden Çekiş,7.0,47,1770,4.0,200
189500.0,Volkswagen,1998,295400.0,Düz,Benzin,Sedan,Kırmızı,1598,75,Önden Çekiş,7.1,45,1750,4.0,190
1025000.0,Hyundai,2021,27000.0,Otomatik,Benzin,Sedan,Kırmızı,1598,123,Önden Çekiş,6.2,47,1535,3.0,168
835000.0,Renault,2018,95000.0,Düz,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,3.9,49,1634,4.0,170
479000.0,Skoda,2011,144000.0,Düz,Benzin,Hatchback/5,Beyaz,1198,70,Önden Çekiş,5.5,45,1200,3.0,160
760000.0,Opel,2017,49000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.5,56,1675,4.0,185
410000.0,Volkswagen,2003,320000.0,Düz,LPG & Benzin,Sedan,Beyaz,1595,105,Önden Çekiş,6.9,55,1485,4.0,160
430000.0,Fiat,2006,88000.0,Düz,Benzin,Sedan,Gri,1242,80,Önden Çekiş,7.0,47,1780,4.0,180
590000.0,Ford,2013,154000.0,Düz,Dizel,Hatchback/5,Füme,1498,75,Önden Çekiş,3.7,42,1780,4.0,180
450000.0,Hyundai,2010,290000.0,Otomatik,Dizel,Sedan,Beyaz,1493,110,Önden Çekiş,5.9,45,1780,4.0,180
845000.0,Renault,2018,87000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.3,49,1710,4.0,188
980000.0,Audi,2014,223000.0,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1598,110,Önden Çekiş,3.8,50,1634,4.0,170
415000.0,Seat,2006,267000.0,Düz,Benzin,Hatchback/5,Siyah,1595,102,Önden Çekiş,7.7,55,1975,4.0,180
280000.0,Fiat,2004,317000.0,Düz,Dizel,Hatchback/5,Yeşil,1248,70,Önden Çekiş,4.6,51,1727,4.0,184
1100000.0,Volvo,2014,279000.0,Yarı Otomatik,Dizel,Sedan,Lacivert,1560,115,Önden Çekiş,4.1,67,1730,4.0,183
820000.0,Seat,2016,104000.0,Düz,Benzin,Hatchback/5,Beyaz,1197,110,Önden Çekiş,4.9,50,1730,4.0,183
400000.0,Renault,2011,226000.0,Düz,Dizel,Hatchback/5,Bej,1461,85,Önden Çekiş,4.4,60,1730,4.0,191
470000.0,Ford,2008,148450.0,Düz,Benzin,Hatchback/5,Siyah,1388,80,Önden Çekiş,6.2,45,1740,4.0,191
430000.0,Hyundai,2004,190300.0,Düz,LPG & Benzin,Sedan,Gri,1599,112,Önden Çekiş,8.0,45,1460,4.0,170
630000.0,Opel,2011,208000.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1364,140,Önden Çekiş,7.0,56,1800,4.0,190
460000.0,Toyota,2006,260000.0,Düz,Dizel,Hatchback/3,Gri (Gümüş),1364,75,Önden Çekiş,4.2,45,1530,4.0,161
500000.0,Hyundai,2013,223555.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1248,85,Önden Çekiş,4.9,45,1870,4.0,194
760000.0,Renault,2017,125000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.7,49,1625,4.0,170
485000.0,Fiat,2011,215000.0,Düz,Dizel,Sedan,Beyaz,1248,90,Önden Çekiş,4.9,45,1900,4.0,192
615000.0,Volkswagen,2011,132000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1390,85,Önden Çekiş,5.9,45,1900,4.0,192
478500.0,Fiat,2016,110000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1745,4.0,175
1025000.0,Renault,2020,36000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1332,140,Önden Çekiş,5.7,50,1745,4.0,175
299000.0,Hyundai,2000,205000.0,Düz,LPG & Benzin,Sedan,Gri,1341,86,Önden Çekiş,6.1,45,1800,4.0,192
390000.0,Hyundai,2006,226000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1341,86,Önden Çekiş,6.7,45,1610,4.0,188
569000.0,Kia,2010,122000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.7,45,1500,4.0,188
425000.0,Volkswagen,2008,210000.0,Düz,Benzin,Hatchback/5,Beyaz,1390,80,Önden Çekiş,6.3,45,1625,4.0,170
785000.0,Renault,2015,118000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,4.4,60,1790,4.0,188
460000.0,Ford,2005,144000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1388,80,Önden Çekiş,6.4,45,1790,4.0,188
419000.0,Fiat,2010,144000.0,Düz,LPG & Benzin,Sedan,Bordo,1368,77,Önden Çekiş,6.3,45,1555,4.0,180
560000.0,Ford,2013,198000.0,Düz,Dizel,Hatchback/5,Kırmızı,1498,75,Önden Çekiş,3.7,42,1651,4.0,168
160000.0,Fiat,2006,190000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596,103,Önden Çekiş,8.3,47,2257,4.0,210
440000.0,Renault,2010,320900.0,Düz,Dizel,Sedan,Gri,1461,105,Önden Çekiş,4.9,60,1563,4.0,164
549000.0,Volkswagen,2005,153000.0,Düz,Benzin,Hatchback/3,Mavi,1598,115,Önden Çekiş,6.6,55,1460,4.0,170
588000.0,Hyundai,2012,283000.0,Düz,Dizel,Hatchback/5,Siyah,1582,128,Önden Çekiş,4.0,53,1638,4.0,167
735000.0,Peugeot,2014,103000.0,Düz,Benzin,Hatchback/5,Kırmızı,1199,83,Önden Çekiş,5.0,53,1920,4.0,185
545000.0,Citroen,2013,97500.0,Düz,LPG & Benzin,Sedan,Beyaz,1199,73,Önden Çekiş,5.3,50,1770,4.0,192
615000.0,Volkswagen,2008,176000.0,Düz,Benzin,Sedan,Gri,1390,122,Önden Çekiş,6.4,55,1563,4.0,164
380000.0,Citroen,2014,200000.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.3,48,1470,4.0,161
849500.0,Skoda,2016,174000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598,110,Önden Çekiş,3.7,50,1780,4.0,190
365000.0,Peugeot,2003,194000.0,Düz,Dizel,Hatchback/5,Beyaz,1398,69,Önden Çekiş,4.5,60,1535,4.0,164
375000.0,Volkswagen,2002,187000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1390,75,Önden Çekiş,6.2,45,1730,4.0,192
495000.0,Chevrolet,2012,203000.0,Düz,LPG & Benzin,Sedan,Beyaz,1398,100,Önden Çekiş,5.9,46,1675,4.0,186
565000.0,Hyundai,2012,140000.0,Otomatik,Dizel,Sedan,Beyaz,1582,128,Önden Çekiş,5.6,43,1455,4.0,160
208000.0,Hyundai,1997,305000.0,Düz,LPG & Benzin,Sedan,Yeşil,1341,75,Önden Çekiş,7.4,45,1945,4.0,190
630000.0,Toyota,2014,182000.0,Düz,Benzin,Hatchback/5,Gri (metalik),1329,99,Önden Çekiş,5.5,50,1805,3.0,220
410000.0,Peugeot,2004,253000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1587,110,Önden Çekiş,7.2,60,1705,4.0,174
465000.0,Ford,2008,232000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1399,68,Önden Çekiş,4.3,45,1705,4.0,174
712000.0,Hyundai,2021,77812.0,Otomatik,Benzin,Hatchback/5,Beyaz,1368,100,Önden Çekiş,6.2,50,1535,4.0,160
1395000.0,BMW,2014,123000.0,Otomatik,Benzin,Sedan,Beyaz,1598,136,Arkadan İtiş,5.8,60,2119,4.0,193
668000.0,Opel,2017,245000.0,Otomatik,Dizel,Station wagon,Beyaz,1598,136,Önden Çekiş,4.6,48,2119,4.0,193
434000.0,Hyundai,2009,216500.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,1579,4.0,162
1145000.0,Renault,2016,128600.0,Yarı Otomatik,Dizel,Sedan,Kırmızı,1461,110,Önden Çekiş,3.8,49,1771,4.0,175
1280000.0,Volkswagen,2020,112000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1598,120,Önden Çekiş,4.0,66,1830,4.0,223
765000.0,Honda,2011,102000.0,Otomatik,Benzin,Sedan,Beyaz,1595,125,Önden Çekiş,7.1,50,1565,4.0,168
599000.0,Fiat,2017,165000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,2025,4.0,184
480000.0,Renault,2014,180000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,1674,4.0,168
480000.0,Renault,2014,180000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,1815,4.0,180
295000.0,Peugeot,2002,290500.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1360,76,Önden Çekiş,6.6,50,1425,3.0,161
830000.0,Seat,2016,104000.0,Düz,Benzin,Hatchback/5,Beyaz,1197,110,Önden Çekiş,4.9,50,1693,4.0,192
178500.0,Lada,2001,216000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1500,78,Önden Çekiş,7.3,43,2155,4.0,200
1250000.0,BMW,2014,150000.0,Otomatik,Benzin,Sedan,Beyaz,1598,136,Arkadan İtiş,5.8,60,1511,3.0,174
570000.0,Renault,2008,177000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1461,110,Önden Çekiş,4.9,66,1560,4.0,175
845000.0,Ford,2014,80000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,1825,4.0,174
545000.0,Fiat,2013,150000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1660,4.0,170
